match_id,minute,period,home_team,away_team,home_score,away_score,stage,detected_type,player,team,llm_commentary,model,generated_at
3942382,38,1,Netherlands,Turkey,0,0,Quarter-finals,General,Samet Akaydin,Turkey,"[General] Netherlands firmly in control, dominating possession with 77.6% in midfield. Virgil van Dijk pivotal with 10 events.",gpt-4o-mini,2025-12-09T17:37:42.902446
3942382,39,1,Netherlands,Turkey,0,0,Quarter-finals,General,Cody Mathès Gakpo,Netherlands,"[General] Turkey asserting dominance in midfield, controlling the flow for five minutes now.",gpt-4o-mini,2025-12-09T17:37:44.822128
3942382,40,1,Netherlands,Turkey,0,0,Quarter-finals,Free Kick,Fehmi Mert Günok,Turkey,[Foul] Foul by Barış Alper Yılmaz (Turkey) on Denzel Dumfries (Netherlands) in defense.,gpt-4o-mini,2025-12-09T17:37:47.476086
3942382,41,1,Netherlands,Turkey,0,0,Quarter-finals,Shot (Off T),Steven Bergwijn,Netherlands,[Shot Missed] Attempt missed. Steven Bergwijn's right footed shot from the edge of the box goes wide.,gpt-4o-mini,2025-12-09T17:37:48.664684
3942382,42,1,Netherlands,Turkey,0,0,Quarter-finals,General,Jerdy Schouten,Netherlands,"[General] Netherlands dominating midfield with 69.8% possession, led by Steven Bergwijn's activity.",gpt-4o-mini,2025-12-09T17:37:50.290870
3942382,43,1,Netherlands,Turkey,0,0,Quarter-finals,General,Tijjani Reijnders,Netherlands,"[General] Netherlands in firm control, dominating midfield for the last 2 minutes. Jerdy Schouten leading with 10 events.",gpt-4o-mini,2025-12-09T17:37:51.990999
3942382,44,1,Netherlands,Turkey,0,0,Quarter-finals,Foul,Abdülkerim Bardakcı,Turkey,[Foul] Foul by Steven Bergwijn (Netherlands) on Abdülkerim Bardakcı (Turkey) in the defensive half.,gpt-4o-mini,2025-12-09T17:37:53.275920
3942382,45,1,Netherlands,Turkey,0,0,Quarter-finals,Free Kick,Fehmi Mert Günok,Turkey,[Foul] Foul by Hakan Çalhanoğlu (Turkey) on Denzel Dumfries (Netherlands). Free kick awarded.,gpt-4o-mini,2025-12-09T17:37:54.621550
3942382,46,1,Netherlands,Turkey,0,0,Quarter-finals,Free Kick,Xavi Simons,Netherlands,[Foul] Foul by Nathan Aké (Netherlands) on Arda Güler (Turkey). Free kick awarded on the right wing.,gpt-4o-mini,2025-12-09T17:37:55.975006
3942382,47,1,Netherlands,Turkey,0,0,Quarter-finals,General,,Netherlands,"[General] Turkey completely dominating possession, holding 100% as the half concludes.",gpt-4o-mini,2025-12-09T17:37:57.910688
3942382,45,2,Netherlands,Turkey,0,0,Quarter-finals,Kick Off,,Turkey,[Kick Off] The second half is underway in this Quarter-Final clash. Netherlands and Turkey level at 0-0.,gpt-4o-mini,2025-12-09T17:37:59.652241
3942382,45,2,Netherlands,Turkey,0,0,Quarter-finals,Substitution,Steven Bergwijn,Netherlands,[Substitution] Substitution for the Netherlands. Wout Weghorst replaces Steven Bergwijn for tactical adjustments.,gpt-4o-mini,2025-12-09T17:38:00.872813
3942382,46,2,Netherlands,Turkey,0,0,Quarter-finals,General,Kaan Ayhan,Turkey,"[General] Netherlands dominating possession with 90.9%, controlling the midfield.",gpt-4o-mini,2025-12-09T17:38:01.955402
3942382,47,2,Netherlands,Turkey,0,0,Quarter-finals,Corner,Memphis Depay,Netherlands,"[Corner] Corner for the Netherlands. Delivered by Memphis Depay, conceded by Kaan Ayhan.",gpt-4o-mini,2025-12-09T17:38:03.223920
3942382,48,2,Netherlands,Turkey,0,0,Quarter-finals,Foul,Mert Müldür,Turkey,[Foul] Foul by Cody Gakpo (Netherlands) on Mert Müldür (Turkey) in the defensive half.,gpt-4o-mini,2025-12-09T17:38:05.043834
3942382,49,2,Netherlands,Turkey,0,0,Quarter-finals,Free Kick,Kaan Ayhan,Turkey,[Foul] Foul by Virgil van Dijk (Netherlands) on Kaan Ayhan (Turkey). Free kick awarded in Turkey's defensive half.,gpt-4o-mini,2025-12-09T17:38:06.279918
3942382,50,2,Netherlands,Turkey,0,0,Quarter-finals,General,Wout Weghorst,Netherlands,"[General] Netherlands in complete control with 100% possession, dominating the attacking third.",gpt-4o-mini,2025-12-09T17:38:07.452001
3942382,51,2,Netherlands,Turkey,0,0,Quarter-finals,Free Kick,Fehmi Mert Günok,Turkey,[Foul] Foul by Memphis Depay (Netherlands) on Fehmi Mert Günok (Turkey). Free kick awarded in Turkey's defensive half.,gpt-4o-mini,2025-12-09T17:38:08.866467
3942382,52,2,Netherlands,Turkey,0,0,Quarter-finals,General,Mert Müldür,Turkey,"[General] Netherlands in firm control with 84% possession, dominating midfield play.",gpt-4o-mini,2025-12-09T17:38:09.980904
3942382,53,2,Netherlands,Turkey,0,0,Quarter-finals,Yellow Card,Nathan Aké,Netherlands,[Yellow Card] Nathan Aké (Netherlands) shown a yellow card for a foul on Arda Güler (Turkey).,gpt-4o-mini,2025-12-09T17:38:11.741288
3942382,55,2,Netherlands,Turkey,0,0,Quarter-finals,Shot (Saved to Post),Arda Güler,Turkey,[Shot Saved] Attempt saved to the post! Arda Güler's left-footed strike from the edge of the box.,gpt-4o-mini,2025-12-09T17:38:13.186352
3942382,56,2,Netherlands,Turkey,0,0,Quarter-finals,Shot (Saved),Memphis Depay,Netherlands,[Shot Saved] Attempt saved. Memphis Depay's right-footed shot from the edge of the box denied by Fehmi Mert Günok.,gpt-4o-mini,2025-12-09T17:38:14.866253
3942382,57,2,Netherlands,Turkey,0,0,Quarter-finals,Injury,Jerdy Schouten,Netherlands,"[Injury] Jerdy Schouten (Netherlands) down with an injury, receiving medical attention.",gpt-4o-mini,2025-12-09T17:38:16.338795
3942382,57,2,Netherlands,Turkey,0,0,Quarter-finals,Injury,Fehmi Mert Günok,Turkey,[Injury] Injury concern for Turkey as goalkeeper Fehmi Mert Günok goes down.,gpt-4o-mini,2025-12-09T17:38:17.641210
3942382,58,2,Netherlands,Turkey,0,0,Quarter-finals,General,Barış Alper Yılmaz,Turkey,"[General] Turkey dominates possession with 89.7%, controlling the midfield effectively.",gpt-4o-mini,2025-12-09T17:38:18.700329
3942382,59,2,Netherlands,Turkey,0,0,Quarter-finals,Free Kick,Tijjani Reijnders,Netherlands,[Foul] Foul by Barış Alper Yılmaz (Turkey) on Nathan Aké (Netherlands). Free kick awarded on the right wing.,gpt-4o-mini,2025-12-09T17:38:20.197238
3942382,60,2,Netherlands,Turkey,0,0,Quarter-finals,Free Kick,Barış Alper Yılmaz,Turkey,[Foul] Free kick awarded to Turkey after a foul by Virgil van Dijk on Barış Alper Yılmaz.,gpt-4o-mini,2025-12-09T17:38:21.341568
3942382,61,2,Netherlands,Turkey,0,0,Quarter-finals,General,Virgil van Dijk,Netherlands,"[General] Netherlands asserting control with 100% possession, dominating midfield play.",gpt-4o-mini,2025-12-09T17:38:22.288223
3942382,62,2,Netherlands,Turkey,0,0,Quarter-finals,Shot (Blocked),Memphis Depay,Netherlands,[Shot Blocked] Attempt blocked. Memphis Depay's right footed shot thwarted by Mert Müldür.,gpt-4o-mini,2025-12-09T17:38:24.225197
3942382,63,2,Netherlands,Turkey,0,0,Quarter-finals,Yellow Card,Virgil van Dijk,Netherlands,[Yellow Card] Virgil van Dijk (Netherlands) shown a yellow card for a foul on Barış Alper Yılmaz (Turkey).,gpt-4o-mini,2025-12-09T17:38:25.562912
3942382,64,2,Netherlands,Turkey,0,0,Quarter-finals,Shot (Saved),Kenan Yildiz,Turkey,[Shot Saved] Attempt saved. Kenan Yildiz's right-footed shot from the edge of the box denied by Bart Verbruggen.,gpt-4o-mini,2025-12-09T17:38:27.250106
3942382,65,2,Netherlands,Turkey,0,0,Quarter-finals,Corner,Arda Güler,Turkey,"[Corner] Corner for Turkey. Arda Güler to deliver, conceded by Wout Weghorst. Open game continues.",gpt-4o-mini,2025-12-09T17:38:28.456009
3942382,66,2,Netherlands,Turkey,0,0,Quarter-finals,Free Kick,Virgil van Dijk,Netherlands,[Foul] Free kick awarded to the Netherlands after a foul by Orkun Kökçü on Virgil van Dijk.,gpt-4o-mini,2025-12-09T17:38:30.393293
3942382,67,2,Netherlands,Turkey,0,0,Quarter-finals,Free Kick,Denzel Dumfries,Netherlands,[Foul] Foul by Tijjani Reijnders (Netherlands) on Barış Alper Yılmaz (Turkey) in midfield.,gpt-4o-mini,2025-12-09T17:38:31.868038
3942382,68,2,Netherlands,Turkey,0,0,Quarter-finals,Free Kick,Abdülkerim Bardakcı,Turkey,[Foul] Foul by Frenkie de Jong (Netherlands) on Abdülkerim Bardakcı (Turkey). Free kick awarded in midfield.,gpt-4o-mini,2025-12-09T17:38:33.886633
3942382,69,2,Netherlands,Turkey,0,0,Quarter-finals,Goal,Stefan de Vrij,Netherlands,"[Goal] Goal! Netherlands 0, Turkey 0. Stefan de Vrij heads in from a Memphis Depay assist.",gpt-4o-mini,2025-12-09T17:38:35.235556
3942382,70,2,Netherlands,Turkey,0,0,Quarter-finals,General,Ferdi Erenay Kadıoğlu,Turkey,"[General] Turkey asserting dominance with 100% possession, controlling the midfield.",gpt-4o-mini,2025-12-09T17:38:36.338272
3942382,71,2,Netherlands,Turkey,0,0,Quarter-finals,Foul,Salih Özcan,Turkey,[Foul] Foul by Jerdy Schouten (Netherlands) on Salih Özcan (Turkey) near the left wing.,gpt-4o-mini,2025-12-09T17:38:37.858580
3942382,72,2,Netherlands,Turkey,0,0,Quarter-finals,Substitution,Tijjani Reijnders,Netherlands,[Substitution] Substitution for Netherlands. Tijjani Reijnders makes way for Joey Veerman in a tactical switch.,gpt-4o-mini,2025-12-09T17:38:39.152801
3942382,73,2,Netherlands,Turkey,0,0,Quarter-finals,Substitution,Nathan Aké,Netherlands,[Substitution] Substitution for Netherlands. Nathan Aké makes way for Micky van de Ven in a tactical change.,gpt-4o-mini,2025-12-09T17:38:40.393158
3942382,74,2,Netherlands,Turkey,0,0,Quarter-finals,Shot (Blocked),Joey Veerman,Netherlands,[Shot Blocked] Attempt blocked. Joey Veerman's right-footed shot from the edge of the box denied by Hakan Çalhanoğlu.,gpt-4o-mini,2025-12-09T17:38:42.641537
3942382,75,2,Netherlands,Turkey,0,0,Quarter-finals,Corner,Xavi Simons,Netherlands,"[Corner] Corner for the Netherlands, delivered by Xavi Simons. Open game continues.",gpt-4o-mini,2025-12-09T17:38:43.816445
3942382,76,2,Netherlands,Turkey,0,0,Quarter-finals,Substitution,Kenan Yildiz,Turkey,"[Substitution] Double change for Turkey. Kenan Yildiz and Salih Özcan off, Muhammed Kerem Aktürkoğlu on.",gpt-4o-mini,2025-12-09T17:38:45.188841
3942382,76,2,Netherlands,Turkey,0,0,Quarter-finals,Substitution,Salih Özcan,Turkey,[Substitution] Substitution for Turkey. Okay Yokuşlu replaces Salih Özcan in a tactical change.,gpt-4o-mini,2025-12-09T17:38:47.092233
3942382,77,2,Netherlands,Turkey,0,0,Quarter-finals,General,Joey Veerman,Netherlands,"[General] Turkey dominates possession with 82.5%, controlling the midfield effectively.",gpt-4o-mini,2025-12-09T17:38:48.263414
3942382,78,2,Netherlands,Turkey,0,0,Quarter-finals,Injury,Memphis Depay,Netherlands,[Injury] Injury concern for the Netherlands as Memphis Depay goes down.,gpt-4o-mini,2025-12-09T17:38:49.296927
3942382,79,2,Netherlands,Turkey,0,0,Quarter-finals,Injury,Samet Akaydin,Turkey,"[Injury] Samet Akaydin (Turkey) goes down with an injury, play halted.",gpt-4o-mini,2025-12-09T17:38:50.433072
3942382,81,2,Netherlands,Turkey,0,0,Quarter-finals,Substitution,Mert Müldür,Turkey,"[Substitution] Double change for Turkey. Mert Müldür and Samet Akaydin off, replaced by Mehmet Zeki Çelik and another.",gpt-4o-mini,2025-12-09T17:38:52.158834
3942382,81,2,Netherlands,Turkey,0,0,Quarter-finals,Substitution,Samet Akaydin,Turkey,"[Substitution] Double change for Turkey. Cenk Tosun replaces the injured Samet Akaydin, and Mert Müldür comes on.",gpt-4o-mini,2025-12-09T17:38:53.649655
3942382,82,2,Netherlands,Turkey,0,0,Quarter-finals,Free Kick,Kaan Ayhan,Turkey,[Foul] Foul by Nathan Aké (Netherlands) on Kaan Ayhan (Turkey). Free kick awarded in midfield.,gpt-4o-mini,2025-12-09T17:38:54.984406
3942382,83,2,Netherlands,Turkey,0,0,Quarter-finals,Shot (Off T),Cenk Tosun,Turkey,[Shot Missed] Cenk Tosun heads over from the center of the box.,gpt-4o-mini,2025-12-09T17:38:56.768646
3942382,84,2,Netherlands,Turkey,0,0,Quarter-finals,Shots (Pressure),Muhammed Kerem Aktürkoğlu,Turkey,[Shots] Turkey applying pressure with two blocked attempts from Çelik and Aktürkoğlu.,gpt-4o-mini,2025-12-09T17:38:58.362490
3942382,85,2,Netherlands,Turkey,0,0,Quarter-finals,Corner,Jerdy Schouten,Netherlands,"[Corner] Corner for the Netherlands, delivered by Jerdy Schouten. They're ramping up the pressure.",gpt-4o-mini,2025-12-09T17:38:59.530063
3942382,86,2,Netherlands,Turkey,0,0,Quarter-finals,Substitution,Memphis Depay,Netherlands,[Substitution] Double change for the Netherlands. Memphis Depay and Xavi Simons off; Jeremie Frimpong and another on.,gpt-4o-mini,2025-12-09T17:39:00.921250
3942382,86,2,Netherlands,Turkey,0,0,Quarter-finals,Substitution,Xavi Simons,Netherlands,[Substitution] Double change for the Netherlands. Memphis Depay and Xavi Simons off; Joshua Zirkzee on.,gpt-4o-mini,2025-12-09T17:39:02.148100
3942382,87,2,Netherlands,Turkey,0,0,Quarter-finals,Shot (Off T),Cenk Tosun,Turkey,[Shot Missed] Cenk Tosun heads over from the center of the box.,gpt-4o-mini,2025-12-09T17:39:03.296234
3942382,88,2,Netherlands,Turkey,0,0,Quarter-finals,Substitution,Kaan Ayhan,Turkey,[Substitution] Substitution for Turkey. Kaan Ayhan makes way for Semih Kılıçsoy in a tactical change.,gpt-4o-mini,2025-12-09T17:39:04.675014
3942382,89,2,Netherlands,Turkey,0,0,Quarter-finals,Shot (Off T),Muhammed Kerem Aktürkoğlu,Turkey,[Shot Missed] Attempt missed. Muhammed Kerem Aktürkoğlu heads wide from the six-yard box.,gpt-4o-mini,2025-12-09T17:39:06.625082
3942382,90,2,Netherlands,Turkey,0,0,Quarter-finals,General,Abdülkerim Bardakcı,Turkey,"[General] Turkey dominating possession with 95.7%, Netherlands struggling to break through.",gpt-4o-mini,2025-12-09T17:39:07.766190
3942382,91,2,Netherlands,Turkey,0,0,Quarter-finals,Shot (Saved),Semih Kılıçsoy,Turkey,[Shot Saved] Attempt saved! Semih Kılıçsoy’s shot from the center of the box denied by Bart Verbruggen. Turkey pushing for a late winner.,gpt-4o-mini,2025-12-09T17:39:08.988130
3942382,92,2,Netherlands,Turkey,0,0,Quarter-finals,Yellow Card,Cenk Tosun,Turkey,[Yellow Card] Cenk Tosun (Turkey) receives a yellow card for a foul on Denzel Dumfries (Netherlands).,gpt-4o-mini,2025-12-09T17:39:10.184355
3942382,93,2,Netherlands,Turkey,0,0,Quarter-finals,Free Kick,Bart Verbruggen,Netherlands,[Free Kick] Free kick awarded to Netherlands after a foul on Bart Verbruggen.,gpt-4o-mini,2025-12-09T17:39:11.268678
3942382,94,2,Netherlands,Turkey,0,0,Quarter-finals,General,Muhammed Kerem Aktürkoğlu,Turkey,[General] Turkey has complete control with 100% possession in midfield.,gpt-4o-mini,2025-12-09T17:39:12.532923
3942382,95,2,Netherlands,Turkey,0,0,Quarter-finals,Yellow Card,Wout Weghorst,Netherlands,[Yellow Card] Wout Weghorst (Netherlands) shown a yellow card for a foul on Ferdi Kadıoğlu (Turkey).,gpt-4o-mini,2025-12-09T17:39:14.275321
3942382,95,2,Netherlands,Turkey,0,0,Quarter-finals,Red Card,Bertuğ Özgür Yıldırım,Turkey,[Red Card] Red card for Bertuğ Özgür Yıldırım (Turkey) for a foul on Ferdi Erenay Kadıoğlu.,gpt-4o-mini,2025-12-09T17:39:16.139724
3942382,96,2,Netherlands,Turkey,0,0,Quarter-finals,Free Kick,Semih Kılıçsoy,Turkey,[Free Kick] Free kick awarded to Turkey after a foul on Semih Kılıçsoy in the box.,gpt-4o-mini,2025-12-09T17:39:17.497329
3942349,0,1,Portugal,France,0,0,Quarter-finals,Kick Off,,Portugal,"[Kick Off] The Quarter-finals begin! Portugal versus France, first half underway.",gpt-4o-mini,2025-12-09T17:39:18.709382
3942349,1,1,Portugal,France,0,0,Quarter-finals,Foul,Antoine Griezmann,France,[Foul] Foul by Bruno Fernandes (Portugal) on Antoine Griezmann (France) in the attacking third.,gpt-4o-mini,2025-12-09T17:39:19.965225
3942349,2,1,Portugal,France,0,0,Quarter-finals,Free Kick,Aurélien Djani Tchouaméni,France,[Foul] Foul by João Palhinha (Portugal) on Aurélien Tchouaméni (France). Free kick awarded in the attacking third.,gpt-4o-mini,2025-12-09T17:39:22.830840
3942349,3,1,Portugal,France,0,0,Quarter-finals,Foul,Vitor Machado Ferreira,Portugal,[Foul] Foul by Eduardo Camavinga (France) on Vitor Ferreira (Portugal) near the box.,gpt-4o-mini,2025-12-09T17:39:24.084457
3942349,4,1,Portugal,France,0,0,Quarter-finals,General,Kléper Laveran Lima Ferreira,Portugal,"[General] Portugal dominating early with 77.6% possession, controlling midfield play.",gpt-4o-mini,2025-12-09T17:39:25.461360
3942349,5,1,Portugal,France,0,0,Quarter-finals,General,Aurélien Djani Tchouaméni,France,"[General] Portugal dominating possession early, controlling the midfield for the last 2 minutes. João Palhinha leading the charge with 14 events.",gpt-4o-mini,2025-12-09T17:39:27.160353
3942349,6,1,Portugal,France,0,0,Quarter-finals,General,Kléper Laveran Lima Ferreira,Portugal,"[General] Portugal dominating midfield, controlling possession for 3 minutes. Kléper Laveran Lima Ferreira active with 16 events.",gpt-4o-mini,2025-12-09T17:39:28.472642
3942349,7,1,Portugal,France,0,0,Quarter-finals,General,Vitor Machado Ferreira,Portugal,"[General] Portugal dominating possession, controlling the midfield for four minutes. Rúben Dias very active with 15 events.",gpt-4o-mini,2025-12-09T17:39:30.436006
3942349,8,1,Portugal,France,0,0,Quarter-finals,Foul,Bruno Miguel Borges Fernandes,Portugal,[Foul] Foul by William Saliba (France) on Bruno Fernandes (Portugal) near the box.,gpt-4o-mini,2025-12-09T17:39:31.898732
3942349,9,1,Portugal,France,0,0,Quarter-finals,Free Kick,Bruno Miguel Borges Fernandes,Portugal,[Foul] Foul by Lucas Hernandez (France) on Bruno Fernandes (Portugal). Free kick awarded on the right side of the box.,gpt-4o-mini,2025-12-09T17:39:33.406160
3942349,10,1,Portugal,France,0,0,Quarter-finals,Corner,Bruno Miguel Borges Fernandes,Portugal,"[Corner] Corner for Portugal. Bruno Fernandes delivers, conceded by Jules Koundé.",gpt-4o-mini,2025-12-09T17:39:34.408980
3942349,11,1,Portugal,France,0,0,Quarter-finals,Corner,João Maria Lobo Alves Palhinha Gonçalves,Portugal,"[Corner] Corner for Portugal, delivered by João Palhinha. Portugal applying early pressure.",gpt-4o-mini,2025-12-09T17:39:35.487056
3942349,12,1,Portugal,France,0,0,Quarter-finals,General,Kléper Laveran Lima Ferreira,Portugal,"[General] Even contest in midfield, France slightly ahead with 53.8% possession.",gpt-4o-mini,2025-12-09T17:39:37.003884
3942349,13,1,Portugal,France,0,0,Quarter-finals,General,Rafael Alexandre Conceição Leão,Portugal,"[General] Portugal firmly in control, dominating the defensive third with 100% possession.",gpt-4o-mini,2025-12-09T17:39:38.195284
3942349,14,1,Portugal,France,0,0,Quarter-finals,Corner,Bruno Miguel Borges Fernandes,Portugal,"[Corner] Corner for Portugal, delivered by Bruno Fernandes. Conceded by Mike Maignan.",gpt-4o-mini,2025-12-09T17:39:39.528150
3942349,15,1,Portugal,France,0,0,Quarter-finals,Shot (Blocked),Bruno Miguel Borges Fernandes,Portugal,[Shot Blocked] Attempt blocked. Bruno Fernandes' right footed shot from the edge of the box denied by William Saliba.,gpt-4o-mini,2025-12-09T17:39:40.916890
3942349,16,1,Portugal,France,0,0,Quarter-finals,Corner,Bruno Miguel Borges Fernandes,Portugal,"[Corner] Corner for Portugal, delivered by Bruno Fernandes, conceded by Mike Maignan.",gpt-4o-mini,2025-12-09T17:39:42.109575
3942349,17,1,Portugal,France,0,0,Quarter-finals,Free Kick,Aurélien Djani Tchouaméni,France,[Foul] Foul by Bernardo Silva (Portugal) on Antoine Griezmann (France) in midfield.,gpt-4o-mini,2025-12-09T17:39:43.351808
3942349,18,1,Portugal,France,0,0,Quarter-finals,General,Jules Koundé,France,"[General] Portugal controlling the game with 100% possession, dominating midfield play.",gpt-4o-mini,2025-12-09T17:39:44.347673
3942349,19,1,Portugal,France,0,0,Quarter-finals,Shot (Saved),Theo Bernard François Hernández,France,[Shot Saved] Attempt saved. Theo Hernández's left footed shot from the edge of the box denied by Diogo Costa.,gpt-4o-mini,2025-12-09T17:39:46.444238
3942349,20,1,Portugal,France,0,0,Quarter-finals,General,N'Golo Kanté,France,"[General] Portugal dominating possession with 89.1%, France struggling to break through.",gpt-4o-mini,2025-12-09T17:39:47.528752
3942349,21,1,Portugal,France,0,0,Quarter-finals,General,Kylian Mbappé Lottin,France,"[General] France firmly in control with 90.1% possession, dominating midfield play.",gpt-4o-mini,2025-12-09T17:39:48.772454
3942349,22,1,Portugal,France,0,0,Quarter-finals,Injury,Mike Maignan,France,[Injury] Injury concern for France as Mike Maignan is down and receiving treatment.,gpt-4o-mini,2025-12-09T17:39:49.803030
3942349,22,1,Portugal,France,0,0,Quarter-finals,Injury,Cristiano Ronaldo dos Santos Aveiro,Portugal,[Injury] Injury concern for Portugal as Cristiano Ronaldo goes down.,gpt-4o-mini,2025-12-09T17:39:51.058903
3942349,23,1,Portugal,France,0,0,Quarter-finals,Foul,Eduardo Camavinga,France,[Foul] Foul by Kléper Laveran Lima Ferreira (Portugal) on Eduardo Camavinga (France) near the box.,gpt-4o-mini,2025-12-09T17:39:52.318315
3942349,24,1,Portugal,France,0,0,Quarter-finals,Free Kick,Antoine Griezmann,France,[Foul] Foul by João Cancelo (Portugal) on Antoine Griezmann (France) near the box.,gpt-4o-mini,2025-12-09T17:39:53.663260
3942349,25,1,Portugal,France,0,0,Quarter-finals,Free Kick,Dayotchanculle Upamecano,France,[Foul] Foul by João Félix (Portugal) on Dayotchanculle Upamecano (France). Free kick awarded on the right side of the box.,gpt-4o-mini,2025-12-09T17:39:55.222720
3942349,26,1,Portugal,France,0,0,Quarter-finals,Free Kick,Rúben Santos Gato Alves Dias,Portugal,[Foul] Foul by Antoine Griezmann (France) on Rúben Dias (Portugal). Free kick awarded in Portugal's defensive half.,gpt-4o-mini,2025-12-09T17:39:56.882396
3942349,27,1,Portugal,France,0,0,Quarter-finals,Shots (Pressure),Eduardo Camavinga,France,"[Shots] France applying pressure with two attempts; Griezmann's shot blocked, Camavinga off target.",gpt-4o-mini,2025-12-09T17:39:58.375100
3942349,28,1,Portugal,France,0,0,Quarter-finals,General,Kléper Laveran Lima Ferreira,Portugal,"[General] Portugal dominating midfield with 100% possession, led by Kléper Laveran Lima Ferreira.",gpt-4o-mini,2025-12-09T17:39:59.821159
3942349,29,1,Portugal,France,0,0,Quarter-finals,General,Aurélien Djani Tchouaméni,France,"[General] France continues to dominate possession with 72.7%, controlling midfield play.",gpt-4o-mini,2025-12-09T17:40:01.057088
3942349,30,1,Portugal,France,0,0,Quarter-finals,Free Kick,Bruno Miguel Borges Fernandes,Portugal,[Foul] Foul by Eduardo Camavinga (France) on Bernardo Silva (Portugal) in midfield.,gpt-4o-mini,2025-12-09T17:40:03.251211
3942349,31,1,Portugal,France,0,0,Quarter-finals,Free Kick,Vitor Machado Ferreira,Portugal,[Foul] Foul by Adrien Rabiot (France) on Vitor Machado Ferreira (Portugal) in midfield.,gpt-4o-mini,2025-12-09T17:40:04.507157
3942349,32,1,Portugal,France,0,0,Quarter-finals,General,Jules Koundé,France,"[General] France dominating possession with 71.4%, controlling midfield play effectively.",gpt-4o-mini,2025-12-09T17:40:06.461438
3942349,33,1,Portugal,France,0,0,Quarter-finals,Corner,Antoine Griezmann,France,"[Corner] Corner for France, delivered by Antoine Griezmann. Conceded by Bruno Fernandes. France applying sustained pressure.",gpt-4o-mini,2025-12-09T17:40:08.037952
3942349,34,1,Portugal,France,0,0,Quarter-finals,Corner,Dayotchanculle Upamecano,France,"[Corner] Corner for France, delivered by Dayotchanculle Upamecano. France maintaining pressure in an open game.",gpt-4o-mini,2025-12-09T17:40:09.382128
3942349,35,1,Portugal,France,0,0,Quarter-finals,General,Aurélien Djani Tchouaméni,France,"[General] France dominating midfield with 60.4% possession, Tchouaméni most active with 7 events.",gpt-4o-mini,2025-12-09T17:40:10.830779
3942349,36,1,Portugal,France,0,0,Quarter-finals,General,João Pedro Cavaco Cancelo,Portugal,"[General] Portugal dominating midfield with 100% possession, led by Vitor Ferreira's influence.",gpt-4o-mini,2025-12-09T17:40:12.414732
3942349,37,1,Portugal,France,0,0,Quarter-finals,General,Vitor Machado Ferreira,Portugal,"[General] A balanced contest, both teams evenly matched with 50% possession each.",gpt-4o-mini,2025-12-09T17:40:13.672102
3942349,38,1,Portugal,France,0,0,Quarter-finals,General,João Maria Lobo Alves Palhinha Gonçalves,Portugal,"[General] Portugal dominating midfield with 100% possession, controlling the flow for four minutes. Vitor Machado Ferreira leading with six key events.",gpt-4o-mini,2025-12-09T17:40:14.995397
3942349,39,1,Portugal,France,0,0,Quarter-finals,General,João Pedro Cavaco Cancelo,Portugal,"[General] France dominating possession with 56.9%, controlling midfield play effectively.",gpt-4o-mini,2025-12-09T17:40:16.127621
3942349,40,1,Portugal,France,0,0,Quarter-finals,Foul,Vitor Machado Ferreira,Portugal,[Foul] Foul by Randal Kolo Muani (France) on Vitor Ferreira (Portugal) at the edge of the box.,gpt-4o-mini,2025-12-09T17:40:17.695364
3942349,41,1,Portugal,France,0,0,Quarter-finals,Shot (Off T),Bruno Miguel Borges Fernandes,Portugal,[Shot Missed] Attempt missed. Bruno Fernandes' right footed shot from the edge of the box goes wide.,gpt-4o-mini,2025-12-09T17:40:18.921462
3942349,42,1,Portugal,France,0,0,Quarter-finals,Injury,Mike Maignan,France,[Injury] Injury concern for France as Mike Maignan is down on the pitch.,gpt-4o-mini,2025-12-09T17:40:20.802961
3942349,43,1,Portugal,France,0,0,Quarter-finals,General,João Maria Lobo Alves Palhinha Gonçalves,Portugal,"[General] Portugal dominating midfield with 80% possession, France struggling to retain the ball.",gpt-4o-mini,2025-12-09T17:40:22.645566
3942349,44,1,Portugal,France,0,0,Quarter-finals,General,Eduardo Camavinga,France,"[General] France dominating midfield with 56.9% possession, led by N'Golo Kanté's influence.",gpt-4o-mini,2025-12-09T17:40:24.090980
3942349,45,1,Portugal,France,0,0,Quarter-finals,General,,France,"[General] France has been dominant for the last two minutes, controlling midfield with 100% possession.",gpt-4o-mini,2025-12-09T17:40:25.405260
3942349,45,2,Portugal,France,0,0,Quarter-finals,Kick Off,,Portugal,[Kick Off] The second half is underway in this Quarter-Final clash. Portugal and France locked at 0-0.,gpt-4o-mini,2025-12-09T17:40:26.809492
3942349,46,2,Portugal,France,0,0,Quarter-finals,Free Kick,Rúben Santos Gato Alves Dias,Portugal,[Foul] Foul by Eduardo Camavinga (France) on Nuno Mendes (Portugal) in the defensive half.,gpt-4o-mini,2025-12-09T17:40:28.799912
3942349,47,2,Portugal,France,0,0,Quarter-finals,Free Kick,Nuno Mendes,Portugal,[Foul] Foul by Adrien Rabiot (France) on Nuno Mendes (Portugal). Free kick awarded on the right wing.,gpt-4o-mini,2025-12-09T17:40:31.480434
3942349,48,2,Portugal,France,0,0,Quarter-finals,General,Aurélien Djani Tchouaméni,France,"[General] France asserting control with 100% possession, Kanté leading the charge in midfield.",gpt-4o-mini,2025-12-09T17:40:32.689311
