match_id,minute,period,event_index,home_team,away_team,home_score,away_score,stage,detected_type,player,team,location,event_count,play_patterns,event_types,rule_based_commentary,sequence_commentary,llm_commentary,model,generated_at,event_distance,event_stage_info,event_phase,event_period,event_stage,has_chain,event_delivered_by,event_conceded_by,event_committed_by,event_committed_team,event_fouled_player,event_fouled_team,event_is_dangerous,event_danger_context,event_foul_committed_by,event_foul_committed_team,event_injured_player,event_injured_team,event_has_substitution,event_outcome,event_body_part,event_technique,event_xG,event_assisted_by,event_blocked_by,chain_events,event_carded_player,event_carded_team,event_reason,event_saved_by,event_player_off,event_substitution_info,event_scorer
3943043,32,1,1,Spain,England,0,0,Final,Injury,Fabián Ruiz Peña,Spain,,40,"Other(17), Regular Play(13), From Free Kick(10)","Pass(8), Ball Receipt*(8), Carry(8), Pressure(7), Ball Recovery(2)",⏸️ PLAY STOPPED - Fabián Ruiz Peña (Spain) is down injured,[32:22] ⏸️ PLAY STOPPED - Phil Foden (England) is down injured . ⏸️ PLAY STOPPED - Fabián Ruiz Peña (Spain) is down injured . Referee drops the ball,"[Injury] Fabián Ruiz (Spain) is down with an injury, receiving medical attention.",gpt-4o-mini,2025-12-08T00:14:23.834747,,,,,,False,,,,,,,,,,,Fabián Ruiz Peña,Spain,False,,,,,,,,,,,,,,
3943043,33,1,0,Spain,England,0,0,Final,General,Lamine Yamal Nasraoui Ebana,Spain,six yard box,34,Other(34),"Pass(10), Ball Receipt*(10), Carry(8), Pressure(4), Dispossessed(1)",Lamine Yamal Nasraoui Ebana is dispossessed by Luke Shaw!,"[33:24] Fabián Ruiz Peña under pressure, plays a medium pass along the ground to Daniel Carvajal Ramos into the left attacking third, Daniel Carvajal Ramos under pressure, carries the ball under pressure, plays a short pass forward along the ground to Lamine Yamal Nasraoui Ebana, Lamine Yamal Nasraoui Ebana surges forward on a BRILLIANT run - BUT LOSES IT! . Luke Shaw closes down Lamine Yamal Nasraoui Ebana","[General] Spain maintaining complete possession in midfield, dominating the game.",gpt-4o-mini,2025-12-08T00:14:24.723654,close range,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,34,1,0,Spain,England,0,0,Final,Shot (Blocked),Daniel Olmo Carvajal,Spain,edge of the box,11,From Corner(11),"Pass(3), Ball Receipt*(2), Clearance(1), Carry(1), Shot(1)","After carrying forward, Daniel Olmo Carvajal under pressure, shoots with the right foot from a DANGEROUS position - BLOCKED!","[34:07] Marc Guehi clears the danger . Nicholas Williams Arthuer under pressure, delivers the corner a dangerous short pass along the ground to Lamine Yamal Nasraoui Ebana into the DANGER ZONE, Lamine Yamal Nasraoui Ebana receives under pressure in the right attacking third under pressure, delivers the corner a dangerous medium pass back along the ground to Daniel Olmo Carvajal into the central attacking third, Daniel Olmo Carvajal under pressure, carries the ball","[Shot Blocked] Attempt blocked. Daniel Olmo (Spain) right footed shot from the edge of the box, blocked by Harry Kane (England).",gpt-4o-mini,2025-12-08T00:14:25.923600,long range,,,,,True,,,,,,,,,,,,,,Blocked,Right Foot,Normal,0.02654902,Daniel Olmo Carvajal,Harry Kane,Corner,,,,,,,
3943043,35,1,0,Spain,England,0,0,Final,Corner,Harry Kane,England,defensive half,63,From Corner(63),"Carry(18), Pass(18), Ball Receipt*(17), Pressure(5), Ball Recovery(2)",Harry Kane wins the ball back,"[34:59] Crucial block by Harry Kane!, The goalkeeper deals with it . Álvaro Borja Morata Martín closes down Jordan Pickford . Harry Kane wins the ball back under pressure, carries the ball","[Corner] Corner, England. Conceded by Álvaro Morata (Spain).",gpt-4o-mini,2025-12-08T00:14:26.681359,long range,,,,,False,Harry Kane,Álvaro Borja Morata Martín,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,36,1,0,Spain,England,0,0,Final,General,Nicholas Williams Arthuer,Spain,left side of the box,26,"Regular Play(19), From Goal Kick(7)","Pass(9), Ball Receipt*(8), Carry(5), Pressure(3), Duel(1)","Nicholas Williams Arthuer under MASSIVE pressure, plays a dangerous medium pass back along the ground to Daniel Carvajal Ramos into the DANGER ZONE","[36:52] Rodrigo Hernández Cascante under pressure, plays a medium pass along the ground to Lamine Yamal Nasraoui Ebana into the left attacking third, Lamine Yamal Nasraoui Ebana under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Nicholas Williams Arthuer, Nicholas Williams Arthuer receives under pressure in the left attacking third under pressure, carries the ball - BUT LOSES IT!",[General] Spain maintaining dominant possession in midfield with 73.1%.,gpt-4o-mini,2025-12-08T00:14:27.657154,outside the box,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,37,1,0,Spain,England,0,0,Final,General,Fabián Ruiz Peña,Spain,right side of the box,45,Regular Play(45),"Carry(11), Pass(11), Ball Receipt*(8), Pressure(4), 50/50(2)","Fabián Ruiz Peña under pressure, plays a dangerous long ball forward through the air into the central attacking third, but it goes out of play","[37:49] Fabián Ruiz Peña under pressure, carries the ball under pressure, plays a dangerous long ball forward through the air into the central attacking third, but it goes out of play . From the goal kick, Jordan Pickford under pressure, plays a short pass forward along the ground to Declan Rice","[General] Spain maintaining complete possession in midfield, dominating the game.",gpt-4o-mini,2025-12-08T00:14:28.802380,outside the box,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,38,1,0,Spain,England,0,0,Final,General,Daniel Olmo Carvajal,Spain,centre of the box,55,"From Goal Kick(31), Regular Play(24)","Pass(15), Ball Receipt*(15), Carry(14), Pressure(8), Duel(2)",Daniel Olmo Carvajal closes down Jordan Pickford,"[38:34] From the goal kick, John Stones under pressure, plays a medium pass along the ground to Jordan Pickford, Jordan Pickford under pressure, carries the ball - BUT LOSES IT! . Daniel Olmo Carvajal closes down Jordan Pickford . From the goal kick, Jordan Pickford under MASSIVE pressure, plays a long ball forward through the air to Jude Bellingham, From the goal kick, Jude Bellingham under pressure, plays a short pass forward through the air to Phil Foden, INTERCEPTED! England loses the ball",[General] England maintaining dominant possession in midfield with 70.9%.,gpt-4o-mini,2025-12-08T00:14:29.712259,inside the box,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,39,1,0,Spain,England,0,0,Final,General,Harry Kane,England,edge of the box,63,Regular Play(63),"Pass(19), Ball Receipt*(19), Carry(18), Pressure(4), Block(1)",Harry Kane receives under pressure in the central attacking third,"[39:21] Phil Foden under pressure, plays a short pass along the ground to Kyle Walker, Kyle Walker under pressure, carries the ball under pressure, plays a medium pass back along the ground to John Stones, John Stones surges forward on a BRILLIANT run from the central midfield into the central attacking third - BUT LOSES IT! . Álvaro Borja Morata Martín closes down John Stones",[General] England maintaining control in midfield with 55.6% possession. High turnover rate.,gpt-4o-mini,2025-12-08T00:14:30.785778,outside the box,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,40,1,0,Spain,England,0,0,Final,General,Bukayo Saka,England,left side of the box,59,"Regular Play(43), From Throw In(16)","Pass(18), Ball Receipt*(17), Carry(12), Pressure(8), Ball Recovery(2)","Bukayo Saka under MASSIVE pressure, plays a dangerous short pass back along the ground to Kobbie Mainoo into the central attacking third","[40:55] Bukayo Saka under pressure, carries the ball - BUT LOSES IT! . Marc Cucurella Saseta closes down Bukayo Saka . Bukayo Saka under MASSIVE pressure, plays a dangerous short pass back along the ground to Kobbie Mainoo into the central attacking third, Kobbie Mainoo under pressure, plays a medium pass forward along the ground to Harry Kane, but the pass doesn't find its target, Harry Kane receives under pressure in the central attacking third",[General] Spain maintaining control in midfield with 57.6% possession.,gpt-4o-mini,2025-12-08T00:14:31.677284,outside the box,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,41,1,0,Spain,England,0,0,Final,General,Daniel Carvajal Ramos,Spain,left side of the box,34,"Regular Play(33), From Throw In(1)","Ball Receipt*(11), Pass(11), Carry(9), Pressure(2), Ball Recovery(1)",Daniel Carvajal Ramos receives under pressure in the left attacking third,"[41:23] Lamine Yamal Nasraoui Ebana under pressure, plays a short pass along the ground to Daniel Carvajal Ramos . Marc Guehi closes down Lamine Yamal Nasraoui Ebana . Daniel Carvajal Ramos under pressure, carries the ball under pressure, plays a short pass along the ground to Lamine Yamal Nasraoui Ebana, Lamine Yamal Nasraoui Ebana under pressure, carries the ball",[General] Spain maintaining dominant possession in midfield with 88.2%.,gpt-4o-mini,2025-12-08T00:14:32.739716,outside the box,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,42,1,0,Spain,England,0,0,Final,Shot (Blocked),Álvaro Borja Morata Martín,Spain,centre of the box,26,"Regular Play(22), From Throw In(3), From Corner(1)","Ball Receipt*(6), Pass(6), Carry(5), Ball Recovery(2), Pressure(1)","Álvaro Borja Morata Martín under pressure, shoots with the right foot from a DANGEROUS position (6m out!) - BLOCKED!","[42:19] Aymeric Laporte under pressure, plays a long pass forward along the ground to Álvaro Borja Morata Martín into the right attacking third, Álvaro Borja Morata Martín receives under pressure in the right attacking third under pressure, carries the ball - BUT LOSES IT! . Marc Guehi closes down Álvaro Borja Morata Martín . Álvaro Borja Morata Martín takes on the defender","[Shot Blocked] Attempt blocked. Álvaro Morata (Spain) right footed shot from the centre of the box, blocked by John Stones.",gpt-4o-mini,2025-12-08T00:14:33.917079,inside the box,,,,,True,,,,,,,,,,,,,,Blocked,Right Foot,Normal,0.07835983,,John Stones,Corner,,,,,,,
3943043,43,1,0,Spain,England,0,0,Final,Corner,Álvaro Borja Morata Martín,Spain,six yard box,23,"Regular Play(16), From Goal Kick(4), From Corner(3)","Ball Receipt*(5), Carry(4), Pressure(4), Pass(4), Duel(2)",Álvaro Borja Morata Martín receives under pressure in the central attacking third,"[42:24] Crucial block by John Stones!, The goalkeeper deals with it . Nicholas Williams Arthuer under pressure, delivers the corner a dangerous long ball through the air to Álvaro Borja Morata Martín into the central attacking third, but the pass doesn't find its target, Álvaro Borja Morata Martín receives under pressure in the central attacking third in the duel","[Corner] Corner, Spain. Delivered by Álvaro Morata. Conceded by England.",gpt-4o-mini,2025-12-08T00:14:34.862531,close range,,,,,False,Álvaro Borja Morata Martín,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,44,1,0,Spain,England,0,0,Final,Shot (Blocked),Harry Kane,England,centre of the box,15,Regular Play(15),"Carry(3), Pressure(2), Dispossessed(1), Duel(1), Pass(1)","Harry Kane under MASSIVE pressure, shoots with the right foot from a DANGEROUS position - BLOCKED!","[44:00] Jude Bellingham under pressure, carries the ball under pressure, plays a dangerous medium pass along the ground to Harry Kane into the central attacking third, Harry Kane receives under pressure in the central attacking third under pressure, carries the ball - BUT LOSES IT! . Rodrigo Hernández Cascante closes down Harry Kane",[Shot Blocked] Attempt blocked. Harry Kane (England) right footed shot from the centre of the box. Blocked by Rodri (Spain).,gpt-4o-mini,2025-12-08T00:14:35.896318,edge of the box,,,,,False,,,,,,,,,,,,,,Blocked,Right Foot,Half Volley,0.048372418,,Rodrigo Hernández Cascante,,,,,,,,
3943043,45,1,0,Spain,England,0,0,Final,Shot (Saved),Phil Foden,England,six yard box,7,"From Free Kick(6), Regular Play(1)","Pass(1), Ball Receipt*(1), Duel(1), Clearance(1), Ball Recovery(1)","Phil Foden under pressure, shoots with the left foot from a DANGEROUS position (6m out!) - SAVED by the goalkeeper! Parried away!","[44:08] Kyle Walker is fouled, Declan Rice under pressure, delivers the free kick a long ball forward through the air to Harry Kane into the central attacking third, but the pass doesn't find its target, Harry Kane receives under pressure in the central attacking third in the duel . Daniel Carvajal Ramos clears the danger",[Shot Saved] Attempt saved. Phil Foden (England) left footed shot from the six yard box saved by Unai Simón (Spain).,gpt-4o-mini,2025-12-08T00:14:37.157542,close range,,,,,False,,,,,,,,,,,,,,Saved,Left Foot,Volley,0.1796937,Phil Foden,,,,,,Unai Simón Mendibil,,,
3943043,46,1,0,Spain,England,0,0,Final,General,Daniel Carvajal Ramos,Spain,midfield,16,"Regular Play(9), From Keeper(4), From Goal Kick(3)","Pass(7), Ball Receipt*(6), Carry(2), Duel(1)","Daniel Carvajal Ramos under pressure, plays a medium pass back through the air to Robin Aime Robert Le Normand","[46:46] Nicholas Williams Arthuer under pressure, carries the ball under pressure, plays a long ball through the air to Lamine Yamal Nasraoui Ebana, Lamine Yamal Nasraoui Ebana under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Daniel Carvajal Ramos, Daniel Carvajal Ramos under pressure, plays a medium pass back through the air to Robin Aime Robert Le Normand",[General] Spain dominating possession in midfield with 81.2%. England struggling to regain control.,gpt-4o-mini,2025-12-08T00:14:38.061339,long range,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,47,1,0,Spain,England,0,0,Final,General,,Spain,,2,Regular Play(2),Half End(2),Half End,"[46:46] Nicholas Williams Arthuer under pressure, carries the ball under pressure, plays a long ball through the air to Lamine Yamal Nasraoui Ebana, Lamine Yamal Nasraoui Ebana under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Daniel Carvajal Ramos, Daniel Carvajal Ramos under pressure, plays a medium pass back through the air to Robin Aime Robert Le Normand",[General] Spain maintaining complete control in England's attacking third. Dominant possession.,gpt-4o-mini,2025-12-08T00:14:39.198468,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,45,2,0,Spain,England,0,0,Final,Kick Off,,England,,60,"From Kick Off(37), From Throw In(20), Regular Play(3)","Pass(18), Ball Receipt*(17), Carry(15), Pressure(4), Half Start(2)",Half Start,"[45:00] Half Start . Half Start, ⚔️ SUBSTITUTION for Spain: Rodrigo Hernández Cascante comes off, replaced by Martín Zubimendi Ibáñez. Rodrigo Hernández Cascante was playing as Right Defensive Midfield","[Kick Off] Second Half begins. Euro 2024 Final! Spain 0, England 0.",gpt-4o-mini,2025-12-08T00:14:40.193080,,,Second Half begins,2.0,Final,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,45,2,1,Spain,England,0,0,Final,Substitution,Rodrigo Hernández Cascante,Spain,,60,"From Kick Off(37), From Throw In(20), Regular Play(3)","Pass(18), Ball Receipt*(17), Carry(15), Pressure(4), Half Start(2)","⚔️ SUBSTITUTION for Spain: Rodrigo Hernández Cascante comes off, replaced by Martín Zubimendi Ibáñez. Rodrigo Hernández Cascante was playing as Right Defensive Midfield","[45:00] Half Start . Half Start, ⚔️ SUBSTITUTION for Spain: Rodrigo Hernández Cascante comes off, replaced by Martín Zubimendi Ibáñez. Rodrigo Hernández Cascante was playing as Right Defensive Midfield","[Substitution] Substitution, Spain. Rodrigo Hernández (Spain) off due to injury, replaced by Martín Zubimendi.",gpt-4o-mini,2025-12-08T00:14:41.511865,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,Rodrigo Hernández Cascante,"{'outcome': {'id': 102, 'name': 'Injury'}, 'replacement': {'id': 24921, 'name': 'Martín Zubimendi Ibáñez'}}",
3943043,46,2,0,Spain,England,1,0,Final,Goal,Nicholas Williams Arthuer,Spain,centre of the box,12,From Throw In(12),"Ball Receipt*(4), Pass(3), Carry(2), Pressure(1), Shot(1)",⚽ GOOOAL! Nicholas Williams Arthuer scores! A superb left-footed finish! Spain now lead 1-0! His 2nd goal of the tournament in the 46th minute! ,"[46:03] Daniel Carvajal Ramos under pressure, plays a medium pass forward to Lamine Yamal Nasraoui Ebana into the left attacking third . Luke Shaw closes down Daniel Carvajal Ramos . Lamine Yamal Nasraoui Ebana under pressure, drives forward with the ball from the left attacking third into the central attacking third under pressure, plays a dangerous medium pass to Nicholas Williams Arthuer into the DANGER ZONE, ⚽ GOOOAL! Nicholas Williams Arthuer scores! A superb left-footed finish! Spain now l","[Goal] Goal! Spain 1, England 0. Nicholas Williams (Spain) left footed shot from the centre of the box. Assisted by Lamine Yamal.",gpt-4o-mini,2025-12-08T00:14:43.890370,inside the box,,,,,False,,,,,,,,,,,,,,,Left Foot,Normal,0.1124816,Lamine Yamal Nasraoui Ebana,,,,,,,,,Nicholas Williams Arthuer
3943043,47,2,0,Spain,England,1,0,Final,General,Declan Rice,England,midfield,30,"Regular Play(24), From Kick Off(6)","Pass(10), Ball Receipt*(9), Carry(8), Pressure(2), Duel(1)",Declan Rice closes down Fabián Ruiz Peña,"[47:33] Nicholas Williams Arthuer under pressure, carries the ball - BUT LOSES IT! . Bukayo Saka closes down Nicholas Williams Arthuer . Nicholas Williams Arthuer under MASSIVE pressure, plays a medium pass forward along the ground to Fabián Ruiz Peña, Fabián Ruiz Peña under pressure, carries the ball - BUT LOSES IT! . Declan Rice closes down Fabián Ruiz Peña","[General] Spain maintaining strong possession, dominating in their defensive third.",gpt-4o-mini,2025-12-08T00:14:44.894365,long range,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,48,2,0,Spain,England,1,0,Final,Shot (Off T),Daniel Olmo Carvajal,Spain,centre of the box,43,"From Goal Kick(26), Regular Play(17)","Ball Receipt*(14), Pass(13), Carry(10), Pressure(4), Shot(1)","After carrying forward, Daniel Olmo Carvajal under pressure, shoots with the left foot from a DANGEROUS position (11m out!) - just wide!","[48:13] Daniel Carvajal Ramos under pressure, plays a medium pass through the air to Daniel Olmo Carvajal into the central attacking third, Daniel Olmo Carvajal under pressure, plays a medium pass to Nicholas Williams Arthuer into the right attacking third, Nicholas Williams Arthuer under pressure, carries the ball under pressure, plays a dangerous short pass along the ground to Daniel Olmo Carvajal into the central attacking third, Daniel Olmo Carvajal receives under pressure in the central att",[Shot Missed] Attempt missed. Daniel Olmo (Spain) left footed shot from the centre of the box misses to the right.,gpt-4o-mini,2025-12-08T00:14:46.047128,inside the box,,,,,False,,,,,,,,,,,,,,Off T,Left Foot,Half Volley,0.2455793,Daniel Olmo Carvajal,,,,,,,,,
3943043,49,2,0,Spain,England,1,0,Final,General,Luke Shaw,England,right side of the box,61,"Regular Play(28), From Throw In(20), From Goal Kick(13)","Pass(16), Ball Receipt*(16), Carry(14), Pressure(8), Duel(2)",Luke Shaw receives under pressure in the right attacking third,"[49:45] Declan Rice under pressure, carries the ball under pressure, plays a medium pass forward to Jude Bellingham, Jude Bellingham under pressure, drives forward with the ball from the right midfield into the right attacking third under pressure, plays a medium pass forward along the ground to Luke Shaw, but it goes out of play, Luke Shaw closes down the ball carrier",[General] England maintaining control in midfield with 68.9% possession. High turnover rate.,gpt-4o-mini,2025-12-08T00:14:47.020192,edge of the box,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,50,2,0,Spain,England,1,0,Final,General,Bukayo Saka,England,left side of the box,38,"Regular Play(32), From Goal Kick(6)","Pass(12), Ball Receipt*(12), Carry(10), Pressure(3), Duel(1)","Bukayo Saka under pressure, plays a dangerous short pass along the ground to Phil Foden into the DANGER ZONE","[50:34] Declan Rice surges forward on a BRILLIANT run from the right midfield into the central midfield under pressure, plays a medium pass along the ground to Kyle Walker, Kyle Walker under pressure, carries the ball under pressure, plays a long ball forward through the air to Bukayo Saka into the left attacking third, Bukayo Saka receives under pressure in the left attacking third","[General] England dominating possession in midfield, maintaining control with 84%.",gpt-4o-mini,2025-12-08T00:14:47.781507,outside the box,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,51,2,0,Spain,England,1,0,Final,General,Kyle Walker,England,left side of the box,37,"Regular Play(23), From Throw In(14)","Pass(14), Ball Receipt*(13), Carry(8), Pressure(1), Duel(1)","Kyle Walker under pressure, plays a dangerous long ball through the air into the right attacking third, but it goes out of play","[51:16] Jude Bellingham under MASSIVE pressure, plays a short pass along the ground to Kyle Walker, Kyle Walker receives under pressure in the left attacking third under pressure, carries the ball under pressure, plays a dangerous long ball through the air into the right attacking third, but it goes out of play . Daniel Carvajal Ramos under pressure, plays a medium pass forward through the air to Álvaro Borja Morata Martín, but the pass doesn't find its target",[General] England maintaining control in midfield with 62% possession.,gpt-4o-mini,2025-12-08T00:14:48.828235,edge of the box,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,52,2,0,Spain,England,1,0,Final,Yellow Card,John Stones,England,midfield,33,"From Throw In(26), From Free Kick(7)","Pass(10), Ball Receipt*(10), Carry(8), Pressure(3), Foul Committed(1)",⚠️ FOUL by John Stones in the central midfield - YELLOW CARD for John Stones!,"[52:27] Álvaro Borja Morata Martín under pressure, carries the ball - BUT LOSES IT! . John Stones closes down Álvaro Borja Morata Martín . Álvaro Borja Morata Martín under MASSIVE pressure, plays a short pass along the ground to Martín Zubimendi Ibáñez, Martín Zubimendi Ibáñez under pressure, drives forward with the ball - BUT LOSES IT! . John Stones closes down Martín Zubimendi Ibáñez",[Yellow Card] John Stones (England) is shown the yellow card for a bad foul on Martín Zubimendi (Spain).,gpt-4o-mini,2025-12-08T00:14:49.994144,long range,,,,,False,,,,,Martín Zubimendi Ibáñez,Spain,,,,,,,,,,,,,,,John Stones,England,bad foul,,,,
3943043,53,2,0,Spain,England,1,0,Final,Free Kick,Aymeric Laporte,Spain,midfield,58,From Free Kick(58),"Pass(19), Ball Receipt*(19), Carry(16), Pressure(4)","Aymeric Laporte under pressure, delivers the free kick a medium pass along the ground to Marc Cucurella Saseta","[52:31] Martín Zubimendi Ibáñez is fouled, Fabián Ruiz Peña under pressure, delivers the free kick a short pass along the ground to Martín Zubimendi Ibáñez, Martín Zubimendi Ibáñez under pressure, delivers the free kick a medium pass back along the ground to Robin Aime Robert Le Normand, Robin Aime Robert Le Normand under pressure, delivers the free kick a short pass along the ground to Aymeric Laporte, Aymeric Laporte under pressure, carries the ball",[Free Kick] Aymeric Laporte (Spain) wins a free kick in midfield.,gpt-4o-mini,2025-12-08T00:14:50.878435,long range,,,,,False,,,,,Aymeric Laporte,Spain,,,,,,,,,,,,,,,,,,,,,
3943043,54,2,0,Spain,England,1,0,Final,Shot (Wayward),Álvaro Borja Morata Martín,Spain,centre of the box,56,"From Throw In(31), From Free Kick(25)","Pass(14), Ball Receipt*(14), Carry(12), Pressure(7), Shot(2)","Álvaro Borja Morata Martín under pressure, shoots with the right foot from a DANGEROUS position (9m out!) - well wide!","[54:58] Álvaro Borja Morata Martín under pressure, shoots with the right foot from a DANGEROUS position (9m out!) - well wide!",[Shot Missed] Attempt missed. Álvaro Morata (Spain) right footed shot from the centre of the box goes wide.,gpt-4o-mini,2025-12-08T00:14:52.081113,inside the box,,,,,False,,,,,,,,,,,,,,Wayward,Right Foot,Normal,0.24310583,Álvaro Borja Morata Martín,,,,,,,,,
3943043,55,2,0,Spain,England,1,0,Final,Shot (Off T),Nicholas Williams Arthuer,Spain,edge of the box,33,"From Throw In(24), From Goal Kick(6), From Free Kick(3)","Carry(8), Pass(6), Ball Receipt*(6), Pressure(5), Ball Recovery(2)","After carrying forward, Nicholas Williams Arthuer under pressure, shoots with the right foot from a DANGEROUS position - just wide!","[55:20] Fabián Ruiz Peña under pressure, carries the ball from the left attacking third into the central attacking third under pressure, plays a short pass along the ground to Nicholas Williams Arthuer, Nicholas Williams Arthuer under pressure, carries the ball After carrying forward, Nicholas Williams Arthuer under pressure, shoots with the right foot from a DANGEROUS position - just wide!",[Shot Missed] Attempt missed. Nico Williams (Spain) right footed shot from the edge of the box goes wide.,gpt-4o-mini,2025-12-08T00:14:53.077356,outside the box,,,,,False,,,,,,,,,,,,,,Off T,Right Foot,Normal,0.04913289,Nicholas Williams Arthuer,,,,,,,,,
3943043,56,2,0,Spain,England,1,0,Final,Free Kick,John Stones,England,defensive half,47,From Free Kick(47),"Pass(14), Ball Receipt*(14), Carry(11), Pressure(6), Ball Recovery(1)","John Stones under pressure, delivers the free kick a medium pass along the ground to Jordan Pickford","[55:46] Bukayo Saka is fouled, Kyle Walker under pressure, delivers the free kick a medium pass back along the ground to John Stones, John Stones under pressure, carries the ball under pressure, delivers the free kick a medium pass along the ground to Jordan Pickford, Jordan Pickford under pressure, carries the ball",[Free Kick] Free kick to England. Foul by Mikel Oyarzabal on John Stones.,gpt-4o-mini,2025-12-08T00:14:53.856174,long range,,,,,False,,,,,John Stones,England,,,,,,,,,,,,,,,,,,,,,
3943043,57,2,0,Spain,England,1,0,Final,General,Bukayo Saka,England,midfield,43,"Regular Play(29), From Throw In(14)","Pass(13), Ball Receipt*(13), Carry(10), Pressure(5), Dribble(1)",Bukayo Saka receives,"[57:25] Kyle Walker under pressure, carries the ball - BUT LOSES IT! . Nicholas Williams Arthuer closes down Kyle Walker . Kyle Walker under MASSIVE pressure, plays a short pass forward along the ground to Kobbie Mainoo, Kobbie Mainoo under pressure, carries the ball from the left defensive third into the left midfield - BUT LOSES IT! . Aymeric Laporte closes down Kobbie Mainoo","[General] England maintaining control in their defensive third, dominating possession.",gpt-4o-mini,2025-12-08T00:14:54.722185,long range,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,58,2,0,Spain,England,1,0,Final,General,Álvaro Borja Morata Martín,Spain,centre of the box,55,"From Throw In(54), Regular Play(1)","Pass(15), Ball Receipt*(15), Carry(15), Pressure(5), Ball Recovery(2)",Álvaro Borja Morata Martín receives under pressure in the central attacking third,"[58:50] Daniel Olmo Carvajal under pressure, plays a short pass forward along the ground to Álvaro Borja Morata Martín, but the pass doesn't find its target, Álvaro Borja Morata Martín receives under pressure in the central attacking third . Luke Shaw intercepts!, Jordan Pickford wins the ball back","[General] Spain maintaining dominant possession in midfield, controlling 98.2%.",gpt-4o-mini,2025-12-08T00:14:55.896106,edge of the box,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,59,2,0,Spain,England,1,0,Final,General,Bukayo Saka,England,left side of the box,68,Regular Play(68),"Pass(16), Ball Receipt*(16), Carry(15), Pressure(9), Block(2)","Bukayo Saka under pressure, carries the ball","[59:48] Nicholas Williams Arthuer under pressure, carries the ball is dispossessed by Bukayo Saka! . Bukayo Saka in the duel under pressure, carries the ball under pressure, plays a medium pass back along the ground to John Stones","[General] England dominating possession in midfield, looking to create opportunities.",gpt-4o-mini,2025-12-08T00:14:56.763614,outside the box,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943043,60,2,0,Spain,England,1,0,Final,Substitution,Harry Kane,England,,22,"From Throw In(19), Regular Play(3)","Carry(5), Pass(4), Ball Receipt*(4), Pressure(3), Dispossessed(2)","⚔️ SUBSTITUTION for England: Harry Kane comes off, replaced by Ollie Watkins. Harry Kane was playing as Center Forward","[60:41] ⚔️ SUBSTITUTION for England: Harry Kane comes off, replaced by Ollie Watkins. Harry Kane was playing as Center Forward","[Substitution] Substitution, England. Harry Kane is replaced by Ollie Watkins for tactical reasons.",gpt-4o-mini,2025-12-08T00:14:57.897997,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,Harry Kane,"{'outcome': {'id': 103, 'name': 'Tactical'}, 'replacement': {'id': 4760, 'name': 'Ollie Watkins'}}",
3943043,61,2,0,Spain,England,1,0,Final,Foul,Bukayo Saka,England,defensive half,36,From Throw In(36),"Pass(9), Ball Receipt*(9), Carry(9), Pressure(7), Foul Committed(1)",Bukayo Saka is fouled,"[61:30] Bukayo Saka is fouled, Phil Foden under pressure, delivers the free kick a dangerous medium pass forward through the air into the central attacking third, INTERCEPTED! England loses the ball . Aymeric Laporte clears the danger . Phil Foden in the duel . Lamine Yamal Nasraoui Ebana clears the danger",[Foul] Foul by Nico Williams (Spain) on Bukayo Saka (England). Free kick awarded.,gpt-4o-mini,2025-12-08T00:14:59.075505,outside the box,,,,,False,,,Nicholas Williams Arthuer,Spain,Bukayo Saka,England,True,free kick in a wide position,,,,,,,,,,,,,,,,,,,
