match_id,team_id,team_name,player_id,player_name,jersey_number,position,stage
3930183,905,Romania,31193,Denis Mihai Drăguş,19,Center Forward,Group Stage
3930183,905,Romania,31908,Andrei Burcă Andonie,15,Left Center Back,Group Stage
3930183,905,Romania,34599,Florinel Teodor Coman,17,Left Midfield,Group Stage
3930183,905,Romania,34600,Nicușor Silviu Bancu,11,Left Back,Group Stage
3930183,905,Romania,34601,Ionuţ Nedelcearu,5,,Group Stage
3930183,905,Romania,34602,Adrián Rus,4,Right Defensive Midfield,Group Stage
3930183,905,Romania,39615,Radu Drăgușin,3,Right Center Back,Group Stage
3930183,905,Romania,45023,Bogdan Racovițan,24,,Group Stage
3930183,905,Romania,45125,Alexandru Cicâldău,8,,Group Stage
3930183,905,Romania,56905,Dennis Man,20,Right Midfield,Group Stage
3930183,905,Romania,72512,Valentin Mihai Mihăilă,13,,Group Stage
3930183,905,Romania,101821,Darius Dumitru Olaru,14,,Group Stage
3930183,905,Romania,130905,Horaţiu Alexandru Moldovan,12,,Group Stage
3930183,905,Romania,130984,Deian Cristian Sorescu,23,Left Midfield,Group Stage
3930183,905,Romania,132260,Ștefan Târnovanu,16,,Group Stage
3930183,905,Romania,138355,Adrian Gheorghe Șut,26,,Group Stage
3930183,905,Romania,190893,Daniel George Birligea,25,,Group Stage
3930181,768,England,3088,Lewis Dunk,15,,Group Stage
3930181,768,England,3205,Kyle Walker,2,Right Back,Group Stage
3930181,768,England,3244,John Stones,5,Right Center Back,Group Stage
3930181,768,England,3308,Kieran Trippier,12,Left Back,Group Stage
3930181,768,England,3382,Luke Shaw,3,,Group Stage
3930181,768,England,3468,Jordan Pickford,1,Goalkeeper,Group Stage
3930181,768,England,3495,Joe Gomez,22,,Group Stage
3930181,768,England,3664,Trent Alexander-Arnold,8,Left Back,Group Stage
3930181,768,England,3822,Ezri Konsa Ngoyo,14,,Group Stage
3930181,768,England,3834,Ivan Toney,17,,Group Stage
3930181,768,England,3943,Declan Rice,4,Left Defensive Midfield,Group Stage
3930181,768,England,4073,Dean Henderson,23,,Group Stage
3930181,768,England,4354,Phil Foden,11,Left Wing,Group Stage
3930181,768,England,4760,Ollie Watkins,19,,Group Stage
3930181,768,England,9000,Eberechi Eze,21,,Group Stage
3930181,768,England,9640,Jarrod Bowen,20,,Group Stage
3930181,768,England,10955,Harry Kane,9,Center Forward,Group Stage
3930181,768,England,22084,Bukayo Saka,7,Right Wing,Group Stage
3930181,768,England,22783,Aaron Ramsdale,13,,Group Stage
3930181,768,England,28104,Anthony Gordon,18,Left Wing,Group Stage
3930181,768,England,29399,Conor Gallagher,16,Right Defensive Midfield,Group Stage
3930181,768,England,30714,Jude Bellingham,10,Center Attacking Midfield,Group Stage
3930181,768,England,34526,Marc Guehi,6,Left Center Back,Group Stage
3930181,768,England,39461,Cole Palmer,24,Right Wing,Group Stage
3930181,768,England,77723,Adam Wharton,25,,Group Stage
3930181,768,England,99174,Kobbie Mainoo,26,Right Defensive Midfield,Group Stage
3930181,944,Slovenia,6378,Jan Oblak,1,Goalkeeper,Group Stage
3930181,944,Slovenia,6941,Jasmin Kurtič,14,,Group Stage
3930181,944,Slovenia,7139,Josip Iličić,26,Left Center Forward,Group Stage
3930181,944,Slovenia,8662,Vid Belec,12,,Group Stage
3930181,944,Slovenia,10987,Sandi Lovric,8,,Group Stage
3930181,944,Slovenia,11416,Jon Gorenc Stankovič,5,Left Midfield,Group Stage
3930181,944,Slovenia,15896,Timi Elšnik,10,Left Defensive Midfield,Group Stage
3930181,944,Slovenia,16047,Jaka Bijol,6,Left Center Back,Group Stage
3930181,944,Slovenia,16510,Benjamin Verbič,7,,Group Stage
3930181,944,Slovenia,16528,Petar Stojanović,20,Right Midfield,Group Stage
3930181,944,Slovenia,24109,Žan Celar,19,Right Center Forward,Group Stage
3930181,944,Slovenia,28211,Erik Janža,13,Left Back,Group Stage
3930181,944,Slovenia,30940,Jure Balkovec,3,Left Back,Group Stage
3930181,944,Slovenia,31089,Jan Mlakar,17,Left Midfield,Group Stage
3930181,944,Slovenia,31866,Andraž Šporar,9,Right Center Forward,Group Stage
3930181,944,Slovenia,31894,Miha Blažič,4,,Group Stage
3930181,944,Slovenia,31968,Adam Gnezda Čerin,22,Right Defensive Midfield,Group Stage
3930181,944,Slovenia,38759,Benjamin Šeško,11,Left Center Forward,Group Stage
3930181,944,Slovenia,101806,David Brekalo,23,,Group Stage
3930181,944,Slovenia,101807,Igor Vekič,16,,Group Stage
3930181,944,Slovenia,101810,Tomi Horvat,15,,Group Stage
3930181,944,Slovenia,137487,Žan Karničnik,2,Right Back,Group Stage
3930181,944,Slovenia,205932,Vanja Drkušić,21,Right Center Back,Group Stage
3930181,944,Slovenia,290289,Žan Vipotnik,18,,Group Stage
3930181,944,Slovenia,293377,Nino Žugelj,24,,Group Stage
3930181,944,Slovenia,404312,Adrian Zeljković,25,,Group Stage
3930178,914,Italy,4587,Matteo Darmian,13,Right Center Back,Group Stage
3930178,914,Italy,6957,Alex Meret,26,,Group Stage
3930178,914,Italy,6963,Lorenzo Pellegrini,10,Left Center Midfield,Group Stage
3930178,914,Italy,6979,Stephan El Shaarawy,22,,Group Stage
3930178,914,Italy,6993,Bryan Cristante,16,,Group Stage
3930178,914,Italy,7004,Gianluca Mancini,17,,Group Stage
3930178,914,Italy,7024,Jorge Luiz Frello Filho,8,Center Defensive Midfield,Group Stage
3930178,914,Italy,7036,Gianluigi Donnarumma,1,Goalkeeper,Group Stage
3930178,914,Italy,7156,Federico Chiesa,14,Left Wing Back,Group Stage
3930178,914,Italy,7480,Alessandro Bastoni,23,Center Back,Group Stage
3930178,914,Italy,8181,Nicolò Barella,18,Right Center Midfield,Group Stage
3930178,914,Italy,8792,Mattia Zaccagni,20,Left Wing Back,Group Stage
3930178,914,Italy,10992,Gianluca Scamacca,9,Left Center Forward,Group Stage
3930178,914,Italy,11514,Giovanni Di Lorenzo,2,Right Wing Back,Group Stage
3930178,914,Italy,12255,Federico Dimarco,3,Left Wing Back,Group Stage
3930178,914,Italy,23221,Alessandro Buongiorno,4,,Group Stage
3930178,914,Italy,25048,Giacomo Raspadori,11,Right Center Forward,Group Stage
3930178,914,Italy,29965,Raoul Bellanova,15,,Group Stage
3930178,914,Italy,30926,Davide Frattesi,7,Right Center Midfield,Group Stage
3930178,914,Italy,31093,Mateo Retegui,19,Left Center Forward,Group Stage
3930178,914,Italy,31225,Guglielmo Vicario,12,,Group Stage
3930178,914,Italy,38909,Nicolò Fagioli,21,Center Defensive Midfield,Group Stage
3930178,914,Italy,41768,Riccardo Calafiori,5,Left Center Back,Group Stage
3930178,914,Italy,49445,Michael Ijemuan Folorunsho,25,,Group Stage
3930178,914,Italy,50729,Andrea Cambiaso,24,,Group Stage
3930178,914,Italy,133968,Federico Gatti,6,,Group Stage
3930178,785,Croatia,5456,Mateo Kovačić,8,Left Center Midfield,Group Stage
3930178,785,Croatia,5459,Marko Pjaca,20,,Group Stage
3930178,785,Croatia,5460,Andrej Kramarić,9,Center Forward,Group Stage
3930178,785,Croatia,5463,Luka Modrić,10,Right Center Midfield,Group Stage
3930178,785,Croatia,5468,Domagoj Vida,21,,Group Stage
3930178,785,Croatia,5469,Marcelo Brozović,11,Center Defensive Midfield,Group Stage
3930178,785,Croatia,5474,Ivan Perišić,14,Right Wing,Group Stage
3930178,785,Croatia,7693,Bruno Petković,17,,Group Stage
3930178,785,Croatia,8654,Ante Budimir,16,Center Forward,Group Stage
3930178,785,Croatia,8773,Marin Pongracic,3,Left Center Back,Group Stage
3930178,785,Croatia,11603,Mario Pašalić,15,Left Wing,Group Stage
3930178,785,Croatia,12625,Borna Sosa,19,,Group Stage
3930178,785,Croatia,16531,Dominik Livaković,1,Goalkeeper,Group Stage
3930178,785,Croatia,28368,Luka Ivanušec,18,Left Center Midfield,Group Stage
3930178,785,Croatia,28835,Ivica Ivušić,23,,Group Stage
3930178,785,Croatia,28914,Lovro Majer,7,Right Center Midfield,Group Stage
3930178,785,Croatia,29163,Josip Juranović,22,Right Wing,Group Stage
3930178,785,Croatia,32689,Martin Erlić,5,,Group Stage
3930178,785,Croatia,33018,Joško Gvardiol,4,Left Back,Group Stage
3930178,785,Croatia,37148,Josip Šutalo,6,Right Center Back,Group Stage
3930178,785,Croatia,39490,Luka Sučić,25,Right Wing,Group Stage
3930178,785,Croatia,44975,Nediljko Labrović,12,,Group Stage
3930178,785,Croatia,49337,Josip Stanišić,2,Right Back,Group Stage
3930178,785,Croatia,63505,Martin Baturina,26,,Group Stage
3930178,785,Croatia,131170,Marco Pašalić,24,,Group Stage
3930176,770,Germany,3053,Leroy Sané,19,Right Wing,Group Stage
3930176,770,Germany,3097,Pascal Groß,5,,Group Stage
3930176,770,Germany,3167,Antonio Rüdiger,2,Right Center Back,Group Stage
3930176,770,Germany,3493,Emre Can,25,,Group Stage
3930176,770,Germany,5562,Thomas Müller,13,,Group Stage
3930176,770,Germany,5570,Manuel Neuer,1,Goalkeeper,Group Stage
3930176,770,Germany,5574,Toni Kroos,8,Left Defensive Midfield,Group Stage
3930176,770,Germany,5579,Joshua Kimmich,6,Right Back,Group Stage
3930176,770,Germany,8211,Benjamin Henrichs,20,,Group Stage
3930176,770,Germany,8221,Jonathan Tah,4,Left Center Back,Group Stage
3930176,770,Germany,8393,Oliver Baumann,12,,Group Stage
3930176,770,Germany,8538,Waldemar Anton,16,,Group Stage
3930176,770,Germany,8546,Niclas Füllkrug,9,Left Wing,Group Stage
3930176,770,Germany,8966,Kai Havertz,7,Center Forward,Group Stage
3930176,770,Germany,9195,Robert Andrich,23,Right Defensive Midfield,Group Stage
3930176,770,Germany,10287,İlkay Gündoğan,21,Center Attacking Midfield,Group Stage
3930176,770,Germany,12034,David Raum,3,Left Back,Group Stage
3930176,770,Germany,12407,Maximilian Mittelstädt,18,Left Back,Group Stage
3930176,770,Germany,13294,Robin Koch,24,,Group Stage
3930176,770,Germany,20055,Marc-André ter Stegen,22,,Group Stage
3930176,770,Germany,23614,Chris Führich,11,,Group Stage
3930176,770,Germany,24118,Nico Schlotterbeck,15,Left Center Back,Group Stage
3930176,770,Germany,35242,Maximilian Beier,14,Right Defensive Midfield,Group Stage
3930176,770,Germany,39565,Jamal Musiala,10,Right Wing,Group Stage
3930176,770,Germany,40724,Florian Wirtz,17,Left Wing,Group Stage
3930176,770,Germany,131243,Deniz Undav,26,,Group Stage
3930176,773,Switzerland,3500,Granit Xhaka,10,Left Defensive Midfield,Group Stage
3930176,773,Switzerland,3533,Xherdan Shaqiri,23,,Group Stage
3930176,773,Switzerland,5537,Fabian Lukas Schär,22,Right Center Back,Group Stage
3930176,773,Switzerland,5538,Denis Lemi Zakaria Lako Lado,6,,Group Stage
3930176,773,Switzerland,5544,Ricardo Iván Rodríguez Araya,13,Left Center Back,Group Stage
3930176,773,Switzerland,5545,Breel-Donald Embolo,7,Center Forward,Group Stage
3930176,773,Switzerland,5548,Steven Zuber,14,,Group Stage
3930176,773,Switzerland,5549,Manuel Obafemi Akanji,5,Center Back,Group Stage
3930176,773,Switzerland,5550,Yann Sommer,1,Goalkeeper,Group Stage
3930176,773,Switzerland,6983,Remo Freuler,8,Right Defensive Midfield,Group Stage
3930176,773,Switzerland,7796,Silvan Widmer,3,Right Wing Back,Group Stage
3930176,773,Switzerland,8814,Nico Elvedi,4,,Group Stage
3930176,773,Switzerland,11457,Vincent Sierro,16,,Group Stage
3930176,773,Switzerland,11467,Yvon Landry Mvogo,12,,Group Stage
3930176,773,Switzerland,12326,Renato Steffen,11,,Group Stage
3930176,773,Switzerland,16016,Michel Aebischer,20,Left Wing Back,Group Stage
3930176,773,Switzerland,17974,Gregor Kobel,21,,Group Stage
3930176,773,Switzerland,29006,Noah Okafor,9,,Group Stage
3930176,773,Switzerland,29227,Leonidas Stergiou,2,,Group Stage
3930176,773,Switzerland,29353,Cédric Zesiger,15,,Group Stage
3930176,773,Switzerland,30401,Ruben Vargas,17,Right Attacking Midfield,Group Stage
3930176,773,Switzerland,41655,Ardon Jashari,24,,Group Stage
3930176,773,Switzerland,45190,Dan Ndoye,19,Left Attacking Midfield,Group Stage
3930176,773,Switzerland,48335,Mohamed Zeki Amdouni,25,Left Attacking Midfield,Group Stage
3930176,773,Switzerland,49007,Kwadwo Duah,18,Center Forward,Group Stage
3930176,773,Switzerland,50436,Fabian Rieder,26,Right Attacking Midfield,Group Stage
3930175,782,Belgium,2954,Youri Tielemans,8,Right Defensive Midfield,Group Stage
3930175,782,Belgium,3077,Jan Vertonghen,5,Left Center Back,Group Stage
3930175,782,Belgium,3089,Kevin De Bruyne,7,Center Attacking Midfield,Group Stage
3930175,782,Belgium,3289,Romelu Lukaku Menama,10,Center Forward,Group Stage
3930175,782,Belgium,5633,Yannick Ferreira Carrasco,11,Left Wing,Group Stage
3930175,782,Belgium,6989,Timothy Castagne,21,Right Back,Group Stage
3930175,782,Belgium,8240,Koen Casteels,1,Goalkeeper,Group Stage
3930175,782,Belgium,8854,Wout Faes,4,Right Center Back,Group Stage
3930175,782,Belgium,8950,Orel Mangala,18,Right Defensive Midfield,Group Stage
3930175,782,Belgium,10479,Matz Sels,13,,Group Stage
3930175,782,Belgium,12306,Dodi Lukebakio,14,Right Wing,Group Stage
3930175,782,Belgium,16275,Ikoma Loïs Openda,20,,Group Stage
3930175,782,Belgium,16559,Leandro Trossard,9,Right Wing,Group Stage
3930175,782,Belgium,23650,Jeremy Doku,22,Left Wing,Group Stage
3930175,782,Belgium,23741,Thomas Kaminski,12,,Group Stage
3930175,782,Belgium,29906,Aster Vranckx,16,,Group Stage
3930175,782,Belgium,32688,Charles De Ketelaere,17,,Group Stage
3930175,782,Belgium,35610,Maxim De Cuyper,25,,Group Stage
3930175,782,Belgium,43913,Arthur Theate,3,Left Back,Group Stage
3930175,782,Belgium,48347,Amadou Onana,24,Left Defensive Midfield,Group Stage
3930175,782,Belgium,52218,Johan Bakayoko,19,,Group Stage
3930175,782,Belgium,114832,Zeno Debast,2,Left Back,Group Stage
3930175,782,Belgium,253306,Arthur Vermeeren,23,,Group Stage
3930175,905,Romania,8660,George Alexandru Puşcaş,9,,Group Stage
3930175,905,Romania,10915,Denis Alibec,7,Center Forward,Group Stage
3930175,905,Romania,10916,Nicolae Claudiu Stanciu,21,Left Center Midfield,Group Stage
3930175,905,Romania,16344,Răzvan Gabriel Marin,18,Right Center Midfield,Group Stage
3930175,905,Romania,24861,Andrei Florin Ratiu,2,Right Back,Group Stage
3930175,905,Romania,28242,Florin Constantin Niţă,1,Goalkeeper,Group Stage
3930175,905,Romania,28565,Ianis Hagi,10,Left Midfield,Group Stage
3930175,905,Romania,30839,Vasile Mogoș,22,,Group Stage
3930175,905,Romania,30913,Marius Mihai Marin,6,Center Defensive Midfield,Group Stage
3930175,905,Romania,31193,Denis Mihai Drăguş,19,Center Forward,Group Stage
3930175,905,Romania,31908,Andrei Burcă Andonie,15,Left Center Back,Group Stage
3930175,905,Romania,34599,Florinel Teodor Coman,17,,Group Stage
3930175,905,Romania,34600,Nicușor Silviu Bancu,11,Left Back,Group Stage
3930175,905,Romania,34601,Ionuţ Nedelcearu,5,,Group Stage
3930175,905,Romania,34602,Adrián Rus,4,,Group Stage
3930175,905,Romania,39615,Radu Drăgușin,3,Right Center Back,Group Stage
3930175,905,Romania,45023,Bogdan Racovițan,24,,Group Stage
3930175,905,Romania,45125,Alexandru Cicâldău,8,,Group Stage
3930175,905,Romania,56905,Dennis Man,20,Right Midfield,Group Stage
3930175,905,Romania,72512,Valentin Mihai Mihăilă,13,Left Midfield,Group Stage
3930175,905,Romania,101821,Darius Dumitru Olaru,14,Center Defensive Midfield,Group Stage
3930175,905,Romania,130905,Horaţiu Alexandru Moldovan,12,,Group Stage
3930175,905,Romania,130984,Deian Cristian Sorescu,23,Right Back,Group Stage
3930175,905,Romania,132260,Ștefan Târnovanu,16,,Group Stage
3930175,905,Romania,138355,Adrian Gheorghe Șut,26,,Group Stage
3930175,905,Romania,190893,Daniel George Birligea,25,,Group Stage
3930174,780,Portugal,3193,Bernardo Mota Veiga de Carvalho e Silva,10,Right Wing,Group Stage
3930174,780,Portugal,5204,Bruno Miguel Borges Fernandes,8,Center Attacking Midfield,Group Stage
3930174,780,Portugal,5205,Rui Pedro dos Santos Patrício,1,,Group Stage
3930174,780,Portugal,5206,Rúben Santos Gato Alves Dias,4,Right Center Back,Group Stage
3930174,780,Portugal,5207,Cristiano Ronaldo dos Santos Aveiro,7,Center Forward,Group Stage
3930174,780,Portugal,6374,Nélson Cabral Semedo,2,Right Back,Group Stage
3930174,780,Portugal,7005,João Pedro Cavaco Cancelo,20,Right Back,Group Stage
3930174,780,Portugal,9927,Rúben Diogo Da Silva Neves,18,Left Defensive Midfield,Group Stage
3930174,780,Portugal,9929,Diogo José Teixeira da Silva,21,,Group Stage
3930174,780,Portugal,12041,João Félix Sequeira,11,,Group Stage
3930174,780,Portugal,12169,João Maria Lobo Alves Palhinha Gonçalves,6,Left Defensive Midfield,Group Stage
3930174,780,Portugal,13621,Danilo Luís Hélio Pereira,13,,Group Stage
3930174,780,Portugal,16028,José Diogo Dalot Teixeira,5,,Group Stage
3930174,780,Portugal,18360,Rafael Alexandre Conceição Leão,17,Left Wing,Group Stage
3930174,780,Portugal,18866,José Pedro Malheiro de Sá,12,,Group Stage
3930174,780,Portugal,20016,Kléper Laveran Lima Ferreira,3,Left Center Back,Group Stage
3930174,780,Portugal,23256,Pedro Lomba Neto,25,Left Wing,Group Stage
3930174,780,Portugal,32975,Diogo Meireles Costa,22,Goalkeeper,Group Stage
3930174,780,Portugal,34639,Vitor Machado Ferreira,23,Right Defensive Midfield,Group Stage
3930174,780,Portugal,38803,Gonçalo Matias Ramos,9,,Group Stage
3930174,780,Portugal,39624,Francisco Fernandes Conceição,26,,Group Stage
3930174,780,Portugal,40874,Matheus Luiz Nunes,16,,Group Stage
3930174,780,Portugal,41092,Nuno Mendes,19,Left Back,Group Stage
3930174,780,Portugal,42106,Gonçalo Bernardo Inácio,14,,Group Stage
3930174,780,Portugal,143854,António João Pereira Albuquerque Tavares Silva,24,Left Center Back,Group Stage
3930174,780,Portugal,143859,João Neves,15,Right Defensive Midfield,Group Stage
3930174,909,Turkey,3648,Cenk Tosun,9,,Group Stage
3930174,909,Turkey,7039,Hakan Çalhanoğlu,10,Right Defensive Midfield,Group Stage
3930174,909,Turkey,9085,Salih Özcan,15,,Group Stage
3930174,909,Turkey,10349,Mehmet Zeki Çelik,2,Right Back,Group Stage
3930174,909,Turkey,10826,Mert Müldür,18,,Group Stage
3930174,909,Turkey,12293,Kaan Ayhan,22,Left Defensive Midfield,Group Stage
3930174,909,Turkey,12555,Okay Yokuşlu,5,,Group Stage
3930174,909,Turkey,18723,Yunus Akgün,25,Right Wing,Group Stage
3930174,909,Turkey,22212,Orkun Kökçü,6,Center Attacking Midfield,Group Stage
3930174,909,Turkey,23558,Merih Demiral,3,Right Center Back,Group Stage
3930174,909,Turkey,29989,Yusuf Yazıcı,11,Center Attacking Midfield,Group Stage
3930174,909,Turkey,30357,Uğurcan Çakır,23,,Group Stage
3930174,909,Turkey,30438,Ferdi Erenay Kadıoğlu,20,Left Back,Group Stage
3930174,909,Turkey,30442,Altay Bayındır,12,Goalkeeper,Group Stage
3930174,909,Turkey,47383,Ahmetcan Kaplan,13,,Group Stage
3930174,909,Turkey,48383,Abdülkerim Bardakcı,14,Left Center Back,Group Stage
3930174,909,Turkey,49689,Muhammed Kerem Aktürkoğlu,7,Left Wing,Group Stage
3930174,909,Turkey,78241,İsmail Yüksek,16,Left Defensive Midfield,Group Stage
3930174,909,Turkey,116587,Arda Güler,8,Right Wing,Group Stage
3930174,909,Turkey,133168,Bertuğ Özgür Yıldırım,26,,Group Stage
3930174,909,Turkey,133305,Samet Akaydin,4,Right Center Back,Group Stage
3930174,909,Turkey,134209,Barış Alper Yılmaz,21,Center Forward,Group Stage
3930174,909,Turkey,149576,Semih Kılıçsoy,24,,Group Stage
3930174,909,Turkey,151813,Kenan Yildiz,19,Left Wing,Group Stage
3930170,786,Serbia,3831,Dušan Tadić,10,Right Attacking Midfield,Group Stage
3930170,786,Serbia,4269,Aleksandar Mitrović,9,Center Forward,Group Stage
3930170,786,Serbia,5589,Sergej Milinković-Savić,20,Left Defensive Midfield,Group Stage
3930170,786,Serbia,5591,Filip Kostić,11,,Group Stage
3930170,786,Serbia,5603,Nikola Milenković,4,Center Back,Group Stage
3930170,786,Serbia,6318,Andrija Živković,14,Right Wing Back,Group Stage
3930170,786,Serbia,6319,Luka Jović,8,Left Attacking Midfield,Group Stage
3930170,786,Serbia,6321,Milos Veljkovic,13,Right Center Back,Group Stage
3930170,786,Serbia,6687,Saša Lukić,22,Left Defensive Midfield,Group Stage
3930170,786,Serbia,6901,Nemanja Maksimović,5,,Group Stage
3930170,786,Serbia,7993,Filip Mladenović,25,Left Wing Back,Group Stage
3930170,786,Serbia,8669,Mijat Gaćinović,21,Left Wing Back,Group Stage
3930170,786,Serbia,15731,Predrag Rajković,1,Goalkeeper,Group Stage
3930170,786,Serbia,16430,Uroš Spajić,24,,Group Stage
3930170,786,Serbia,16489,Nemanja Gudelj,6,,Group Stage
3930170,786,Serbia,18015,Dušan Vlahović,7,Left Attacking Midfield,Group Stage
3930170,786,Serbia,18737,Srđan Babić,15,,Group Stage
3930170,786,Serbia,20600,Vanja Milinković Savić,23,,Group Stage
3930170,786,Serbia,27719,Strahinja Pavlović,2,Left Center Back,Group Stage
3930170,786,Serbia,28075,Veljko Birmančević,26,Right Wing Back,Group Stage
3930170,786,Serbia,30179,Ivan Ilić,17,Right Defensive Midfield,Group Stage
3930170,786,Serbia,32565,Đorđe Petrović,12,,Group Stage
3930170,786,Serbia,40735,Lazar Samardžić,19,Right Center Forward,Group Stage
3930170,786,Serbia,44280,Nemanja Stojić,3,,Group Stage
3930170,786,Serbia,52089,Srđan Mijailović,16,,Group Stage
3930170,786,Serbia,87237,Petar Ratkov,18,,Group Stage
3930170,944,Slovenia,6378,Jan Oblak,1,Goalkeeper,Group Stage
3930170,944,Slovenia,6941,Jasmin Kurtič,14,,Group Stage
3930170,944,Slovenia,7139,Josip Iličić,26,,Group Stage
3930170,944,Slovenia,8662,Vid Belec,12,,Group Stage
3930170,944,Slovenia,10987,Sandi Lovric,8,,Group Stage
3930170,944,Slovenia,11416,Jon Gorenc Stankovič,5,Left Midfield,Group Stage
3930170,944,Slovenia,15896,Timi Elšnik,10,Left Defensive Midfield,Group Stage
3930170,944,Slovenia,16047,Jaka Bijol,6,Left Center Back,Group Stage
3930170,944,Slovenia,16510,Benjamin Verbič,7,Right Center Midfield,Group Stage
3930170,944,Slovenia,16528,Petar Stojanović,20,Right Midfield,Group Stage
3930170,944,Slovenia,24109,Žan Celar,19,,Group Stage
3930170,944,Slovenia,28211,Erik Janža,13,Left Back,Group Stage
3930170,944,Slovenia,30940,Jure Balkovec,3,,Group Stage
3930170,944,Slovenia,31089,Jan Mlakar,17,Left Midfield,Group Stage
3930170,944,Slovenia,31866,Andraž Šporar,9,Right Center Forward,Group Stage
3930170,944,Slovenia,31894,Miha Blažič,4,,Group Stage
3930170,944,Slovenia,31968,Adam Gnezda Čerin,22,Right Defensive Midfield,Group Stage
3930170,944,Slovenia,38759,Benjamin Šeško,11,Left Center Forward,Group Stage
3930170,944,Slovenia,101806,David Brekalo,23,Left Midfield,Group Stage
3930170,944,Slovenia,101807,Igor Vekič,16,,Group Stage
3930170,944,Slovenia,101810,Tomi Horvat,15,,Group Stage
3930170,944,Slovenia,137487,Žan Karničnik,2,Right Back,Group Stage
3930170,944,Slovenia,205932,Vanja Drkušić,21,Right Center Back,Group Stage
3930170,944,Slovenia,290289,Žan Vipotnik,18,Left Center Forward,Group Stage
3930170,944,Slovenia,293377,Nino Žugelj,24,,Group Stage
3930170,944,Slovenia,404312,Adrian Zeljković,25,,Group Stage
3930169,773,Switzerland,3500,Granit Xhaka,10,Left Defensive Midfield,Group Stage
3930169,773,Switzerland,3533,Xherdan Shaqiri,23,Center Attacking Midfield,Group Stage
3930169,773,Switzerland,5537,Fabian Lukas Schär,22,Right Center Back,Group Stage
3930169,773,Switzerland,5544,Ricardo Iván Rodríguez Araya,13,Left Center Back,Group Stage
3930169,773,Switzerland,5545,Breel-Donald Embolo,7,Center Attacking Midfield,Group Stage
3930169,773,Switzerland,5549,Manuel Obafemi Akanji,5,Center Back,Group Stage
3930169,773,Switzerland,5550,Yann Sommer,1,Goalkeeper,Group Stage
3930169,773,Switzerland,6983,Remo Freuler,8,Right Defensive Midfield,Group Stage
3930169,773,Switzerland,7796,Silvan Widmer,3,Right Wing Back,Group Stage
3930169,773,Switzerland,8814,Nico Elvedi,4,,Group Stage
3930169,773,Switzerland,11457,Vincent Sierro,16,Right Defensive Midfield,Group Stage
3930169,773,Switzerland,11467,Yvon Landry Mvogo,12,,Group Stage
3930169,773,Switzerland,12326,Renato Steffen,11,,Group Stage
3930169,773,Switzerland,16016,Michel Aebischer,20,Left Wing Back,Group Stage
3930169,773,Switzerland,17974,Gregor Kobel,21,,Group Stage
3930169,773,Switzerland,29006,Noah Okafor,9,,Group Stage
3930169,773,Switzerland,29227,Leonidas Stergiou,2,Right Wing Back,Group Stage
3930169,773,Switzerland,29353,Cédric Zesiger,15,,Group Stage
3930169,773,Switzerland,30401,Ruben Vargas,17,Left Center Forward,Group Stage
3930169,773,Switzerland,41655,Ardon Jashari,24,,Group Stage
3930169,773,Switzerland,45190,Dan Ndoye,19,Right Center Forward,Group Stage
3930169,773,Switzerland,48335,Mohamed Zeki Amdouni,25,Left Wing,Group Stage
3930169,773,Switzerland,49007,Kwadwo Duah,18,,Group Stage
3930169,773,Switzerland,50436,Fabian Rieder,26,Left Wing,Group Stage
3930169,942,Scotland,3620,Scott McTominay,4,Center Attacking Midfield,Group Stage
3930169,942,Scotland,3655,Andrew Robertson,3,Left Wing Back,Group Stage
3930169,942,Scotland,9042,Greg Taylor,24,,Group Stage
3930169,942,Scotland,9045,Zander Clark,21,,Group Stage
3930169,942,Scotland,9466,Che Adams,10,Right Center Forward,Group Stage
3930169,942,Scotland,9478,Kenneth McLean,23,Right Defensive Midfield,Group Stage
3930169,942,Scotland,9481,Grant Campbell Hanley,5,Center Back,Group Stage
3930169,942,Scotland,9621,Liam Cooper,16,,Group Stage
3930169,942,Scotland,9974,John McGinn,7,Left Center Forward,Group Stage
3930169,942,Scotland,10002,Scott McKenna,26,Left Center Back,Group Stage
3930169,942,Scotland,10008,Ryan Jack,20,,Group Stage
3930169,942,Scotland,10285,Stuart Armstrong,17,,Group Stage
3930169,942,Scotland,10534,Callum McGregor,8,Left Defensive Midfield,Group Stage
3930169,942,Scotland,10536,James Forrest,25,,Group Stage
3930169,942,Scotland,10540,Kieran Tierney,6,Left Center Back,Group Stage
3930169,942,Scotland,11116,Jack Hendry,13,Right Center Back,Group Stage
3930169,942,Scotland,11129,Ross McCrorie,22,,Group Stage
3930169,942,Scotland,12510,Ryan Christie,11,Left Center Forward,Group Stage
3930169,942,Scotland,13784,Liam Kelly,12,,Group Stage
3930169,942,Scotland,16931,Lewis Morgan,18,,Group Stage
3930169,942,Scotland,22308,Anthony Ralston,2,Right Wing Back,Group Stage
3930169,942,Scotland,22379,Angus Gunn,1,Goalkeeper,Group Stage
3930169,942,Scotland,31067,Billy Gilmour,14,Right Defensive Midfield,Group Stage
3930169,942,Scotland,38169,Lawrence Shankland,9,Right Center Forward,Group Stage
3930169,942,Scotland,49720,Tommy Conway,19,,Group Stage
3930166,780,Portugal,3193,Bernardo Mota Veiga de Carvalho e Silva,10,Center Attacking Midfield,Group Stage
3930166,780,Portugal,5204,Bruno Miguel Borges Fernandes,8,Left Defensive Midfield,Group Stage
